hidden_size,num_layers,learning_rate,dropout,seq_len,batch_size,conv_layout,conv_out_channels,conv_kernel_size,feature_mode,corr_threshold,final_equity,total_return_pct,trades,hit_rate,max_drawdown,RoverMDD,time_s
128,3,0.001,0.2,60,64,single,16,3,manual,0.85,99810.1568754814,-0.0018984312451859296,26,0.3076923076923077,-0.0019358512410073692,0.9806700044772205,7.8
128,2,0.001,0.2,40,128,single,32,3,auto,0.92,98726.14705523144,-0.012738529447685578,33,0.3333333333333333,-0.012989633052048699,0.9806689224124374,5.0
192,3,0.001,0.35,40,128,double,16,5,all,0.85,99251.7375598278,-0.007482624401721987,16,0.25,-0.007636028495567104,0.979910486984933,26.0
128,1,0.001,0.35,60,128,single,32,3,manual,0.85,97401.94759347315,-0.025980524065268545,39,0.41025641025641024,-0.026526341679269705,0.9794235624120112,3.5
128,3,0.0005,0.5,20,64,single,16,3,auto,0.92,99650.40000450682,-0.0034959999549317583,16,0.125,-0.0035707173558909844,0.9790749607117581,7.7
192,3,0.001,0.5,20,64,double,16,3,manual,0.85,99650.90118461012,-0.0034909881538987973,38,0.34210526315789475,-0.0035679676659553516,0.9784248291286176,12.3
128,3,0.001,0.2,60,128,single,32,3,auto,0.85,99052.79324871696,-0.009472067512830399,12,0.16666666666666666,-0.009681489312541203,0.9783688446115906,4.1
192,3,0.0005,0.2,60,128,double,16,5,auto,0.92,99418.63169194176,-0.005813683080582414,38,0.3157894736842105,-0.005942622990730562,0.9783025256104466,27.7
128,2,0.001,0.35,60,128,single,16,3,manual,0.85,99137.02075923556,-0.008629792407644417,43,0.3953488372093023,-0.008834464429830158,0.9768325489551294,4.0
192,3,0.0005,0.35,20,128,single,16,5,auto,0.92,98095.5878211552,-0.019044121788447957,34,0.20588235294117646,-0.019508130910330324,0.9762145782179135,11.0
64,2,0.001,0.2,60,64,single,32,3,auto,0.85,98012.86435528594,-0.01987135644714057,21,0.3333333333333333,-0.020370722830728827,0.9754860744148474,7.5
64,1,0.001,0.2,20,128,double,16,3,all,0.85,98862.34953347998,-0.011376504665200191,25,0.28,-0.011665357000860577,0.9752384487127932,8.0
128,3,0.0005,0.35,40,128,double,32,3,all,0.85,99707.55778854131,-0.002924422114586923,24,0.2916666666666667,-0.002999182372183551,0.9750731204977713,6.2
128,2,0.001,0.2,20,64,double,32,3,all,0.85,99555.42706414685,-0.004445729358531535,24,0.3333333333333333,-0.004559871984803676,0.9749680195732391,6.3
64,3,0.001,0.2,20,128,none,16,3,auto,0.85,98151.12438473619,-0.018488756152638088,29,0.20689655172413793,-0.01898100842749506,0.9740660631000028,4.8
192,2,0.001,0.35,60,64,single,32,5,all,0.85,97522.68923947212,-0.024773107605278784,39,0.3333333333333333,-0.025452123395375947,0.9733218411859293,16.7
128,1,0.0005,0.35,40,64,single,16,5,all,0.85,98949.98448676996,-0.010500155132300425,22,0.2727272727272727,-0.010789263516507663,0.9732040668239402,6.4
128,2,0.001,0.5,60,128,double,32,5,auto,0.92,99542.59529631918,-0.004574047036808188,21,0.19047619047619047,-0.0047006044742663455,0.9730763483396654,4.3
64,3,0.0005,0.35,60,128,none,16,3,auto,0.85,99125.05534015114,-0.008749446598488576,18,0.2222222222222222,-0.008997946045723348,0.9723826475540068,5.2
192,2,0.0005,0.2,20,128,double,16,3,all,0.85,99043.87963506939,-0.009561203649306117,24,0.4583333333333333,-0.009858187385565875,0.9698744074702216,14.8
128,2,0.001,0.5,20,64,single,32,5,manual,0.85,97687.95693025885,-0.0231204306974115,42,0.30952380952380953,-0.02389721169205339,0.9674949109271944,7.2
128,3,0.0005,0.2,20,64,none,16,3,auto,0.85,98548.03838498212,-0.014519616150178771,21,0.14285714285714285,-0.015013751796945973,0.9670877970110231,7.5
192,1,0.001,0.35,20,64,double,16,5,all,0.85,98171.46166646246,-0.018285383335375372,40,0.35,-0.01891828421965458,0.9665455452021555,9.5
64,3,0.0005,0.35,20,128,double,32,5,auto,0.92,98425.32543156731,-0.01574674568432689,31,0.2903225806451613,-0.016292483560911952,0.9665037024868101,5.6
128,3,0.001,0.2,20,128,single,32,5,manual,0.85,98183.32866302117,-0.01816671336978834,21,0.3333333333333333,-0.018800151555669165,0.9663067510915989,5.6
64,2,0.001,0.5,40,128,single,16,3,auto,0.92,98388.77030638917,-0.016112296936108324,31,0.3548387096774194,-0.016681124650953172,0.9658999182161052,6.0
